Order ID,Product ID,Purchase Address ID,Quantity Ordered
284426,12,87613,1
284427,15,73767,1
284428,15,87614,1
284428,15,87614,1
284429,18,87615,1
284430,4,87616,2
284431,6,87617,1
284432,7,87618,1
284433,15,87619,1
284434,12,87620,1
284435,3,6166,1
284436,12,87621,1
284437,5,87622,1
284438,15,51386,1
284439,17,87623,1
284440,7,87624,1
284441,15,87625,2
284442,17,77990,2
284443,12,87626,1
284444,15,87627,1
284445,4,87628,1
284446,3,19357,1
284447,4,87629,1
284448,17,87630,1
284449,17,87631,1
284450,3,87632,1
284451,8,63338,1
284452,10,87633,1
284453,17,87634,1
284454,18,24286,1
284455,6,51502,1
284456,12,87635,1
284457,5,87636,2
284458,1,87637,1
284459,7,87638,1
284460,5,87639,3
284461,15,87640,3
284462,12,87641,1
284463,10,87642,1
284464,1,44964,1
284465,8,87643,1
284466,5,87644,1
284467,13,87645,1
284468,3,87646,1
284469,17,87647,1
284470,6,81808,1
284471,5,87648,2
284472,18,87649,1
284473,1,87650,1
284474,6,64590,1
284475,4,87651,1
284476,5,87652,1
284477,7,87653,1
284478,17,14704,1
284479,2,87654,1
284480,7,16294,1
284481,0,87655,1
284482,6,87656,1
284483,12,72911,1
284484,5,5543,1
284485,18,87657,1
284485,12,87657,1
284485,17,87657,1
284486,6,68787,1
284487,4,32448,2
284488,6,87658,1
284488,4,87658,5
284489,18,87659,1
284489,5,87659,1
284490,15,87660,1
284491,17,16307,1
284492,17,87661,1
284493,5,76489,1
284494,7,56646,1
284495,15,87662,1
284496,17,87663,1
284497,14,87664,1
284498,6,87665,1
284499,3,3284,1
284500,2,87666,1
284501,13,87667,1
284501,15,87667,1
284502,17,29406,1
284503,17,87668,1
284504,15,87669,1
284505,15,87670,1
284506,15,87671,2
284507,1,87672,1
284508,17,34460,1
284508,5,34460,1
284509,3,87673,1
284510,17,87674,1
284511,9,70815,1
284512,15,2267,1
284513,3,87675,1
284514,1,87676,1
284515,12,87677,1
284516,7,87678,1
284517,6,87679,1
284518,5,87680,2
284519,4,87681,1
284520,1,87682,1
284521,4,51936,1
284522,17,87683,1
284523,18,43435,1
284524,1,87684,1
284525,15,87685,1
284525,15,87685,1
284526,15,87686,1
284527,13,87687,1
284528,4,87688,1
284529,17,87689,1
284530,12,87690,1
284531,18,87691,1
284532,12,87692,1
284533,17,87693,1
284534,3,87694,1
284535,8,87695,1
284536,15,87696,1
284537,2,32830,1
284538,2,10691,1
284539,7,76057,1
284540,8,87697,1
284541,7,65774,1
284542,18,87698,1
284543,12,87699,1
284544,12,87700,1
284545,6,87701,1
284546,7,87702,1
284547,5,87703,1
284548,12,87704,1
284549,15,72817,1
284550,9,87705,1
284550,15,87705,1
284551,15,87706,1
284552,2,87707,1
284553,7,87708,1
284554,6,37700,1
284555,15,87709,1
284556,8,87710,1
284557,8,87711,1
284558,5,61694,2
284559,5,87712,1
284560,18,87713,1
284561,7,87714,1
284562,0,87715,1
284563,11,87716,1
284564,4,67303,2
284565,6,87717,1
284566,12,87718,1
284567,4,87719,1
284568,18,87720,1
284568,6,87720,1
284569,17,85259,2
284570,14,87721,1
284571,6,87722,1
284572,8,81025,1
284573,12,87723,1
284574,4,87724,1
284575,6,87725,1
284576,9,87726,1
284576,15,87726,2
284577,15,87727,1
284578,15,87728,1
284579,18,87729,1
284579,12,87729,1
284580,17,87730,1
284581,15,87731,1
284582,0,87732,1
284583,14,87733,1
284584,6,87734,1
284585,7,87735,1
284586,5,86531,1
284587,3,87736,1
284588,7,55258,1
284589,15,87737,1
284590,17,87738,1
284591,5,87739,1
284592,7,24492,1
284593,12,87740,1
284594,17,87741,1
284595,14,22392,1
284596,4,87742,1
284597,14,87743,1
284598,15,87744,1
284599,6,87745,1
284600,17,87746,1
284601,6,13814,1
284602,15,87747,2
284603,4,87748,1
284604,12,87749,1
284605,6,87750,1
284606,1,87751,1
284607,12,41327,1
284608,4,79335,1
284609,5,87752,3
284609,4,87752,1
284610,6,87753,1
284611,15,87754,1
284612,12,81197,1
284613,5,87755,1
284614,13,87756,1
284615,18,87757,1
284616,3,87758,1
284617,7,87759,1
284618,18,87760,1
284619,1,62057,1
284620,4,87761,1
284621,6,87762,1
284622,6,87763,1
284623,7,87764,1
284624,13,87765,1
284625,15,87766,1
284626,4,29087,1
284627,4,87767,1
284628,17,87768,1
284629,7,87769,1
284630,18,87770,1
284630,12,87770,1
284631,3,54349,1
284632,4,87771,1
284633,17,21119,1
284634,15,87772,1
284635,3,87773,1
284636,12,87774,2
284637,1,34052,1
284638,15,22536,1
284639,3,87775,1
284640,14,28111,1
284641,5,87776,1
284642,4,87777,1
284643,17,84967,1
284644,4,87778,2
284645,15,87779,2
284646,5,87780,1
284647,12,32839,1
284648,18,87781,1
284648,12,87781,2
284649,17,4969,1
284650,17,87782,1
284651,5,87783,4
284652,18,86423,1
284653,6,87784,1
284654,15,70645,1
284655,12,87785,1
284656,18,87786,1
284657,7,87787,1
284658,14,87788,1
284659,12,87789,1
284660,7,87790,1
284661,6,87791,1
284662,14,87792,1
284663,0,87261,1
284664,15,87793,1
284665,17,87794,1
284666,3,87795,1
284667,7,87796,1
284668,1,18998,1
284669,5,63293,1
284670,9,87797,1
284670,17,87797,1
284671,9,75070,1
284672,12,29071,1
284673,9,87798,1
284674,4,87799,1
284675,3,71922,1
284676,6,87800,1
284677,5,87801,1
284678,7,87802,1
284679,0,87803,1
284680,4,40931,1
284681,6,87804,1
284682,2,87805,1
284683,4,87806,2
284684,4,87807,2
284685,15,87808,1
284686,16,22587,1
284687,17,87809,1
284688,5,2461,1
284689,15,79132,1
284690,14,33261,1
284691,13,5142,1
284692,11,87810,1
284693,12,87811,1
284694,18,87812,1
284695,7,87813,1
284696,5,87814,1
284697,5,87815,1
284698,8,87816,1
284699,15,19842,1
284700,7,87817,1
284701,2,87818,1
284702,4,87819,1
284703,0,25575,1
284704,4,38952,2
284704,4,38952,1
284705,12,87820,1
284706,17,77720,2
284707,5,30819,1
284708,13,2989,1
284709,4,36202,2
284710,8,87821,1
284711,13,83390,1
284712,12,87822,1
284713,13,87823,1
284714,4,87824,1
284715,17,87825,1
284716,4,24110,3
284717,12,87826,1
284718,1,87827,1
284719,7,87828,1
284720,15,59115,1
284721,0,87829,1
284722,1,961,1
284723,15,87830,1
284724,15,87831,1
284725,2,87832,1
284726,15,87833,1
284727,4,75822,1
284728,0,50384,1
284728,6,50384,1
284729,12,67673,1
284730,4,87834,1
284731,5,58935,1
284732,4,87835,2
284733,2,87836,1
284734,12,87837,1
284735,3,87838,1
284736,15,87839,1
284737,15,87840,1
284738,7,87841,1
284739,0,87842,1
284740,14,30465,1
284741,7,87843,1
284742,9,55556,1
284742,15,55556,1
284743,4,87844,1
284744,12,55684,1
284745,12,14909,1
284746,8,8358,1
284747,8,87845,1
284748,7,87846,1
284749,2,18761,1
284750,4,87847,1
284751,4,87848,1
284752,5,87849,2
284753,15,87850,1
284754,4,87851,1
284755,5,34676,1
284756,7,87852,1
284757,15,87853,1
284758,16,87854,1
284759,6,87855,1
284760,5,87856,1
284761,4,36644,1
284761,15,36644,1
284762,17,77914,1
284763,18,4411,1
284764,5,87857,1
284765,3,63076,1
284766,1,7852,1
284767,18,87858,1
284768,2,87859,1
284769,17,61774,1
284770,4,87860,1
284771,18,87861,1
284772,3,87862,1
284773,4,87863,1
284774,14,87864,1
284775,13,87865,1
284776,15,9792,1
284777,5,87866,2
284778,4,87867,1
284779,8,11333,1
284780,5,87868,1
284781,8,87869,1
284782,4,87870,2
284783,5,9374,2
284784,5,87871,2
284785,17,77539,1
284786,17,87872,1
284787,5,87873,1
284788,15,58076,1
284789,18,11568,1
284790,15,67448,1
284791,12,8970,1
284792,6,49364,1
284793,5,87874,2
284794,12,87875,1
284795,17,87876,1
284796,15,87877,1
284797,5,26331,1
284798,3,87878,1
284799,14,87879,1
284800,4,87880,1
284801,4,87881,3
284802,2,87882,1
284803,4,87883,2
284804,13,60643,1
284805,12,13402,1
284806,15,87884,1
284807,15,87885,1
284808,15,25901,1
284809,6,87886,1
284810,5,87887,2
284811,1,87888,1
284811,5,87888,1
284812,5,87889,2
284813,3,87890,1
284814,5,87891,1
284815,18,87892,1
284816,15,87893,1
284817,4,87894,2
284818,12,87895,1
284819,18,87896,1
284820,7,87897,1
284821,6,87898,1
284822,4,87899,3
284823,4,29726,1
284824,2,87900,1
284825,9,82001,1
284825,15,82001,1
284826,3,3089,1
284827,7,87901,1
284828,17,87902,1
284829,16,87903,1
284830,6,87904,1
284831,5,86864,1
284832,6,11080,1
284833,12,87905,1
284834,8,76926,1
284835,12,87906,1
284836,6,87907,1
284837,17,87908,1
284838,5,87909,1
284839,17,87910,1
284840,7,87911,1
284841,18,87912,1
284842,5,60926,1
284843,9,87913,1
284844,18,87914,1
284845,18,87915,1
284846,7,11962,1
284847,8,87916,1
284848,7,87917,1
284849,14,87918,1
284850,17,87919,1
284851,17,52752,1
284852,2,87920,1
284853,18,87921,1
284854,7,87922,1
284855,7,47498,1
284856,17,87923,1
284857,12,87924,1
284858,5,87925,2
284859,10,38501,1
284860,5,87926,1
284861,6,87927,1
284862,4,87928,1
284863,4,87929,2
284864,12,87930,1
284865,17,85699,1
284866,15,21527,1
284867,7,87931,1
284868,5,87932,2
284869,3,87933,1
284870,17,1321,1
284871,15,11356,1
284872,12,87934,1
284873,5,87935,1
284874,2,87936,1
284875,16,87937,1
284876,1,87938,1
284877,15,87939,1
284878,12,87940,1
284879,4,87941,1
284880,6,87942,1
284881,5,87943,2
284882,7,87944,1
284883,14,87945,1
284884,4,82677,2
284885,8,87946,1
284885,15,87946,1
284886,7,87947,1
284887,0,87948,1
284888,15,87949,1
284889,2,87950,1
284890,5,87951,1
284891,6,87952,1
284892,6,87953,1
284893,12,87954,1
284894,4,87955,1
284895,14,87956,1
284896,14,46072,1
284897,8,63707,1
284898,3,87957,1
284899,1,87958,1
284900,14,87959,1
284901,3,87960,1
284902,12,87961,1
284903,6,87962,1
284904,6,87963,1
284905,12,20006,1
284906,17,80216,1
284907,6,49073,1
284907,14,49073,1
284908,8,87964,1
284909,4,87965,1
284910,12,87966,1
284911,12,26640,1
284912,17,24377,1
284913,18,87967,1
284914,0,81280,1
284915,15,87968,1
284916,2,87969,1
284916,5,87969,4
284917,15,87970,1
284918,3,77954,1
284919,16,87971,1
284920,8,87972,1
284921,7,87973,1
284922,5,87974,1
284923,4,87975,1
284924,4,87976,1
284925,6,87977,1
284926,15,20438,1
284927,6,52323,1
284928,18,87978,1
284928,12,87978,1
284929,16,33199,1
284930,7,87979,1
284931,3,87980,1
284932,15,87981,1
284933,12,87982,1
284934,17,29747,1
284935,7,87983,1
284936,12,87984,1
284937,17,87985,1
284938,7,87986,1
284939,4,80616,1
284940,17,87987,1
284941,15,87988,1
284942,2,87989,1
284943,7,87990,1
284944,18,1556,1
284945,17,87991,1
284946,6,87992,1
284947,12,87993,1
284948,9,87994,1
284949,18,36901,1
284949,12,36901,1
284950,4,87995,1
284951,15,87996,1
284952,6,87997,1
284953,5,26213,1
284954,15,87998,1
284955,13,87999,1
284956,7,88000,1
284957,6,88001,1
284958,5,88002,1
284959,8,59561,1
284960,2,82178,1
284961,9,88003,1
284962,15,25339,1
284963,17,88004,1
284964,15,88005,1
284965,6,88006,1
284966,4,88007,1
284967,7,25397,1
284968,9,88008,1
284968,15,88008,1
284969,5,88009,1
284970,15,88010,1
284971,6,45911,1
284972,2,8900,1
284973,6,88011,1
284974,4,88012,1
284975,17,88013,1
284976,12,88014,1
284977,12,4035,1
284978,17,88015,1
284979,1,88016,1
284980,9,88017,1
284981,8,88018,1
284982,17,46342,1
284983,7,88019,1
284984,12,88020,1
284985,12,88021,1
284986,12,88022,1
284987,15,52446,1
284988,12,88023,1
284989,5,59193,5
284990,7,66677,1
284991,12,62559,1
284992,3,85706,1
284993,0,88024,1
284994,12,88025,1
284995,4,88026,1
284996,5,28934,1
284997,17,41763,1
284998,8,53395,1
284999,12,88027,1
285000,5,88028,1
285001,15,88029,2
285002,6,88030,1
285003,5,88031,1
285004,4,41306,1
285005,1,88032,1
285006,4,88033,1
285007,15,88034,1
285008,4,88035,2
285009,1,17959,1
285010,7,88036,1
285011,12,46471,1
285012,7,88037,1
285013,5,88038,1
285014,15,88039,1
285015,15,88040,1
285016,15,88041,1
285017,6,88042,1
285018,7,88043,1
285019,12,29057,1
285020,13,88044,1
285021,4,88045,1
285022,13,88046,1
285023,17,88047,1
285024,12,57413,1
285025,14,6675,1
285026,3,88048,1
285027,0,88049,1
285028,15,88050,1
285029,12,88051,1
285030,9,88052,1
285031,4,88053,1
285032,4,88054,1
285033,15,88055,1
285034,15,80371,1
285035,12,88056,1
285036,3,86946,1
285037,15,88057,1
285038,6,88058,1
285039,9,88059,1
285040,12,88060,1
285041,4,51175,1
285042,6,88061,1
285043,1,88062,1
285044,12,88063,1
285045,15,88064,1
285046,5,88065,1
285047,17,42854,1
285048,17,73535,1
285049,3,88066,1
285050,5,86245,3
285051,15,88067,1
285052,5,88068,3
285053,17,88069,1
285054,15,88070,1
285055,18,88071,1
285056,1,88072,1
285057,12,88073,1
285058,18,88074,1
285059,0,11138,1
285060,7,88075,1
285060,12,88075,1
285061,15,88076,1
285062,15,88077,1
285063,5,88078,1
285063,4,88078,1
285064,4,88079,3
285065,15,88080,1
285066,7,88081,1
285066,6,88081,1
285067,5,88082,1
285068,6,88083,1
285069,5,88084,3
285070,3,40161,1
285071,18,88085,1
285072,15,88086,1
285073,18,78632,1
285074,4,88087,1
285075,12,88088,1
285076,6,88089,1
285077,12,88090,1
285078,14,88091,1
285079,4,88092,1
285080,15,88093,1
285081,7,88094,1
285082,17,88095,1
285083,12,88096,1
285084,15,6308,1
285085,15,88097,1
285086,7,88098,1
285087,17,88099,1
285088,0,88100,1
285089,0,88101,1
285090,8,74952,1
285091,1,88102,1
285092,5,88103,1
285093,12,88104,1
285094,17,88105,1
285095,17,88106,1
285096,18,74544,1
285096,17,74544,2
285097,3,23228,1
285098,17,88107,1
285099,12,8889,1
285100,17,88108,1
285101,4,13282,1
285102,1,88084,1
285103,14,88109,1
285104,4,88110,1
285105,13,88111,1
285106,5,88112,1
285107,15,78202,1
285108,6,52281,1
285109,2,88113,1
285110,16,88114,1
285111,5,88115,1
285112,12,13078,1
285113,17,88116,1
285114,15,88117,2
285115,13,88118,1
285116,17,88119,1
285117,5,88120,2
285118,17,88121,1
285119,14,88122,1
285120,4,88123,1
285121,15,88124,1
285122,4,23517,1
285122,17,23517,1
285123,6,88125,1
285124,12,38502,1
285125,12,88126,1
285126,12,88127,1
285127,17,88128,1
285128,6,88129,1
285129,6,88130,1
285130,17,26886,1
285131,12,88131,1
285132,17,88132,1
285133,7,88133,1
285134,13,88134,1
285135,14,88135,1
285136,2,88136,1
285137,18,88137,1
285137,17,88137,1
285138,7,88138,1
285139,5,88139,1
285140,17,88140,1
285141,15,88141,1
285142,18,66799,1
285143,9,88142,1
285144,10,48180,1
285145,12,88143,1
285146,4,88144,1
285147,7,4131,1
285147,12,4131,1
285148,0,88145,1
285149,2,88146,1
285150,15,88147,1
285151,16,57510,1
285152,2,88148,1
285153,4,21428,2
285154,15,88149,1
285155,15,88150,2
285156,5,88151,2
285157,6,88152,2
285158,4,88153,2
285159,15,88154,1
285160,7,88155,1
285161,6,88156,1
285162,15,81647,1
285163,6,81051,1
285164,0,88157,1
285165,16,88158,1
285166,16,872,1
285167,5,88159,1
285168,2,88160,1
285169,4,79278,1
285170,6,88161,1
285171,15,88162,1
285172,2,88163,1
285173,12,88164,1
285174,15,2890,1
285175,4,88165,1
285176,12,83758,1
285177,8,88166,1
285178,7,8399,1
285179,18,88167,1
285180,1,88168,1
285181,17,88169,1
285182,7,82129,1
285183,12,25417,1
285184,6,88170,1
285185,7,88171,1
285186,6,88172,1
285187,4,88173,1
285188,18,88174,1
285189,12,88175,1
285190,17,14461,1
285191,6,88176,1
285192,5,88177,1
285193,15,88178,1
285194,4,88179,1
285195,17,88180,1
285196,4,88181,1
285197,15,66178,1
285198,4,88182,1
285199,18,88183,1
285200,13,88184,1
285201,0,88185,1
285202,5,88186,1
285203,17,69666,1
285204,16,88187,1
285205,6,67586,1
285206,5,88188,2
285207,17,88189,1
285208,9,88190,1
285209,13,88191,1
285210,2,40324,1
285211,12,88192,1
285212,5,88193,1
285213,14,88194,1
285214,14,88195,1
285215,6,88196,1
285216,17,88197,1
285217,15,88198,1
285218,5,30663,1
285219,2,88199,1
285220,5,88200,1
285221,5,88201,1
285222,14,88202,1
285223,5,51392,1
285224,5,88203,1
285225,12,88204,1
285226,4,88205,1
285227,18,88206,1
285228,1,88207,1
285229,5,88208,1
285230,3,88209,1
285231,8,88210,1
285232,17,88211,1
285233,4,88212,1
285234,7,88213,1
285235,4,88214,1
285236,17,29238,2
285237,4,88215,3
285238,9,88216,1
285239,4,88217,2
285240,15,88218,1
285241,6,88219,1
285242,18,88220,1
285243,5,88221,1
285244,17,88222,1
285245,12,3430,1
285246,18,88223,1
285247,7,88224,1
285247,12,88224,1
285248,0,15846,1
285249,15,33987,1
285250,4,88225,1
285251,4,88226,1
285252,5,88227,1
285253,12,88228,2
285254,6,7134,1
285255,17,88229,1
285256,15,88230,1
285257,5,88231,1
285258,6,15102,1
285259,13,88232,1
285260,17,88233,1
285261,4,88234,1
285262,9,88235,1
285263,4,88236,1
285264,4,67403,2
285265,0,88237,1
285266,18,88238,1
285267,4,88239,3
285268,7,88240,1
285269,2,88241,2
285270,5,88242,1
285271,6,88243,1
285272,15,88244,1
285273,5,88245,2
285274,17,88246,1
285275,1,88247,1
285276,4,88248,1
285277,5,88249,2
285278,15,88250,1
285279,4,88251,1
285280,4,88252,1
285281,15,88253,1
285282,15,88254,1
285283,17,88255,1
285284,4,60558,1
285285,13,61721,1
285286,12,77375,1
285287,5,88256,1
285288,17,75730,1
285289,5,56126,2
285290,14,88257,1
285291,6,14128,1
285292,14,88258,1
285293,6,88259,1
285294,17,88260,1
285295,6,88261,1
285296,4,88262,1
285297,2,88263,1
285298,5,88264,1
285299,13,15823,1
285300,17,88265,1
285301,18,35553,1
285301,12,35553,1
285302,6,47003,1
285303,12,31835,3
285304,14,88266,1
285305,8,88267,1
285306,4,88268,4
285307,6,88269,1
285308,4,79864,2
285309,4,2839,1
285310,8,88270,1
285311,12,88271,1
285312,14,88272,1
285313,17,88273,1
285314,17,88274,1
285315,9,88275,1
285316,5,47596,1
285317,4,88276,3
285318,7,88277,1
285319,7,88278,1
285320,15,88279,2
285321,15,74517,1
285322,15,88280,1
285323,4,1388,1
285324,15,88281,1
285325,15,88282,1
285326,3,88283,1
285327,5,88284,1
285328,12,88285,1
285329,1,88286,1
285330,3,88287,1
285331,14,88288,1
285332,15,88289,1
285333,4,88290,1
285334,17,88291,1
285335,15,88292,1
285336,5,88293,3
285337,12,88294,1
285338,12,32772,1
285339,1,88295,1
285340,7,88296,1
285341,4,88297,3
285342,12,30548,1
285343,17,88298,1
285344,17,88299,1
285345,5,88300,2
285346,4,88301,1
285347,2,55590,1
285348,14,88302,1
285349,3,88303,1
285350,2,8708,1
285351,17,88304,1
285352,5,88305,2
285353,2,30114,1
285354,15,88306,1
285355,14,88307,1
285356,12,88308,1
285357,15,88309,1
285358,4,6853,1
285359,1,88310,1
285360,4,88311,1
285361,17,88312,1
285362,5,79954,1
285363,8,57510,1
285364,13,1626,1
285365,4,88313,2
285366,3,88314,1
285367,8,78215,1
285368,17,88315,1
285369,13,44587,1
285370,5,88316,3
285371,4,88317,1
285372,5,88318,1
285373,15,88319,1
285374,17,88320,1
285375,12,88321,1
285376,1,88322,1
285377,5,88323,2
285378,4,88324,2
285379,4,88325,1
285380,6,88326,1
285381,3,88327,1
285382,3,44380,1
285383,5,16047,2
285384,18,88328,1
285385,7,77317,1
285386,9,88329,1
285387,5,88330,1
285388,3,88331,1
285389,13,88332,1
285390,9,88333,1
285391,8,88334,1
285392,5,88335,2
285393,15,88336,2
285394,15,88337,1
285395,12,23890,1
285396,18,88338,1
285397,15,69065,1
285398,17,74742,1
285399,12,88339,1
285400,6,10064,1
285401,7,88340,1
285402,4,88341,1
285403,12,88342,1
285404,2,69186,1
285405,7,86276,1
285406,15,39204,1
285407,5,88343,1
285408,15,88344,1
285409,8,88345,1
285410,4,20606,1
285411,2,88346,1
285412,4,88347,1
285413,15,88348,1
285414,18,18905,1
285415,0,88349,1
285416,17,88350,1
285417,15,88351,1
285418,7,80235,1
285419,0,88352,1
285420,17,88353,1
285421,17,15769,2
285422,12,88354,1
285423,17,88355,1
285424,15,73458,1
285425,12,35732,1
285426,12,88356,1
285427,1,88357,1
285428,12,88358,1
285429,15,88359,1
285430,12,88360,1
285431,12,88361,1
285431,4,88361,1
285432,12,88362,1
285433,16,88363,1
285434,4,51213,2
285435,12,88364,1
285436,12,88365,1
285437,5,88366,1
285438,3,88367,1
285439,12,88368,1
285440,4,88369,1
285441,7,88370,1
285442,2,41968,1
285443,16,88371,1
285444,7,88372,1
285445,12,88373,2
285446,6,88374,1
285447,12,82189,2
285448,14,36611,1
285449,4,88375,1
285450,3,88376,1
285451,18,88377,1
285452,1,84660,1
285452,17,84660,1
285453,0,88230,1
285454,12,26430,1
285455,0,73903,1
285456,0,88378,1
285457,5,88379,1
285458,4,88380,2
285459,16,88381,1
285460,13,88382,1
285461,12,16606,1
285462,5,88383,1
285463,7,88384,1
285464,13,88385,1
285465,5,88386,4
285466,17,88387,1
285467,2,88388,1
285468,12,88389,2
285469,9,88390,1
285470,12,88391,2
285471,15,45544,1
285472,12,88392,1
285472,14,88392,1
285473,4,88393,1
285474,5,88394,2
285475,5,88395,4
285476,17,88396,1
285477,5,88397,1
285478,5,88398,2
285479,7,78104,1
285480,4,88399,2
285481,6,88400,1
285482,6,88401,1
285483,2,88402,1
285484,4,88403,2
285485,4,61733,1
285486,12,60802,1
285487,13,88404,1
285488,6,88405,1
285489,12,60078,2
285490,12,88406,1
285491,12,62432,1
285492,18,30643,1
285492,12,30643,1
285493,15,88407,1
285494,0,88408,1
285495,5,88409,1
285496,16,88410,1
285497,7,88411,1
285497,5,88411,1
285498,4,88412,1
285499,17,88413,1
285500,5,88414,1
285501,5,23846,1
285502,4,88415,1
285503,17,88416,1
285504,9,88417,1
285504,15,88417,1
285505,15,88418,1
285506,15,88419,1
285507,15,88420,1
285508,18,73881,1
285509,4,88421,2
285510,17,88422,1
285511,5,88423,1
285512,15,88424,1
285513,2,88425,1
285514,6,11063,1
285515,6,88426,1
285516,15,88427,1
285517,12,88428,1
285518,8,88429,1
285519,15,2666,1
285520,15,88430,1
285520,4,88430,1
285521,18,88431,1
285522,7,88432,1
285523,2,88433,1
285524,17,28336,1
285525,18,88434,1
285526,12,67938,1
285527,12,88435,1
285528,2,88436,1
285529,13,88437,1
285530,9,5735,1
285530,15,5735,1
285531,9,47217,1
285532,6,73293,1
285532,4,73293,1
285533,1,88438,1
285534,16,33282,1
285534,7,33282,1
285535,5,88439,2
285536,12,88440,1
285537,6,88441,1
285538,5,88442,1
285539,6,60758,1
285540,5,88443,1
285541,8,88444,1
285542,12,88445,1
285543,4,33546,2
285544,8,88446,1
285545,4,88447,1
285546,3,88448,1
285547,17,88449,1
285548,8,88450,1
285549,17,88451,1
285550,17,88452,1
285551,4,88453,1
285552,0,88454,1
285553,4,88455,1
285554,2,88456,1
285555,12,88457,1
285556,6,88458,1
285557,15,88459,1
285558,4,1622,1
285559,6,88460,1
285560,5,17031,1
285561,4,88461,1
285562,15,88462,1
285563,17,88463,1
285564,5,55836,1
285565,15,84233,1
285566,15,88464,1
285567,9,88465,1
285568,6,88466,1
285569,5,88467,1
285570,18,88468,1
285571,3,88469,2
285572,12,27149,1
285573,17,88470,1
285574,3,88471,1
285575,6,88472,1
285576,4,6887,1
285577,14,88473,1
285578,17,88474,1
285579,17,88475,1
285580,8,88476,1
285581,12,88477,1
285582,4,88478,2
285583,5,88479,1
285584,5,88480,1
285585,9,88481,1
285586,12,88482,1
285587,7,88483,1
285588,5,88484,4
285589,17,88485,1
285590,5,88486,1
285591,15,88487,1
285592,14,88488,1
285593,1,75662,1
285594,12,88489,1
285595,15,88490,3
285596,12,88491,1
285597,15,33108,1
285598,8,88492,1
285599,12,45123,1
285600,2,48170,1
285600,15,48170,1
285601,4,82608,1
285602,17,88493,1
285602,7,88493,1
285603,17,88494,1
285604,8,88495,1
285605,15,39516,1
285606,15,88496,1
285607,5,88497,1
285608,2,88498,1
285609,15,88499,1
285610,5,88500,2
285611,6,57775,1
285612,1,88501,1
285613,4,88502,1
285614,7,88503,1
285614,5,88503,2
285615,6,88504,1
285616,9,63994,1
285617,4,88505,1
285618,4,63879,1
285619,13,88506,1
285620,6,88507,1
285621,9,88508,1
285622,15,88509,1
285623,2,88510,1
285624,17,88511,1
285625,12,88512,1
285626,2,88513,1
285627,15,88514,1
285628,7,88515,1
285629,7,88516,1
285630,5,50424,2
285631,5,60345,1
285632,17,6560,1
285633,7,88517,1
285634,8,88518,1
285635,7,36753,1
285636,3,88519,1
285637,17,8606,1
285638,18,88520,1
285639,12,88521,1
285640,8,88522,1
285641,7,78674,1
285642,9,56379,1
285642,15,56379,1
285643,15,10136,1
285644,2,88523,1
285645,4,88524,1
285646,7,88525,1
285647,13,88526,1
285648,5,88527,1
285649,17,25714,2
285650,1,88528,1
285651,18,88529,1
285652,3,88530,1
285653,8,88531,1
285654,3,88532,1
285655,6,88533,1
285656,5,88534,1
285657,6,88535,1
285658,7,88536,1
285659,12,21430,1
285660,3,88537,1
285661,15,88538,1
285662,18,28150,1
285663,6,18690,1
285664,5,88539,1
285665,3,33975,1
285666,15,88540,1
285667,4,88541,1
285668,17,88542,1
285669,12,88543,1
285670,15,88544,1
285671,15,21110,1
285672,2,12421,1
285673,5,88545,2
285674,5,88546,1
285675,14,88547,1
285676,7,88548,1
285677,6,51113,1
285678,12,88549,1
285679,7,37061,1
285680,15,77278,1
285681,6,13854,1
285682,4,88550,1
285683,4,88551,1
285684,17,20298,1
285685,4,88552,1
285686,12,88553,1
285687,4,88554,1
285688,15,88555,1
285689,2,88556,1
285690,4,88557,1
285691,14,21784,1
285692,2,88558,1
285693,15,27526,1
285694,17,88559,1
285695,9,88560,1
285696,4,88561,1
285697,8,88562,1
285698,15,88563,2
285699,17,14990,1
285700,4,88564,1
285701,18,76623,1
285701,4,76623,1
285702,6,88565,1
285703,7,88566,1
285704,17,60013,1
285705,5,39243,1
285706,5,88567,2
285707,7,88568,1
285708,13,88569,1
285709,12,88570,1
285710,12,33025,1
285711,17,88571,1
285712,12,88572,1
285713,5,88573,2
285714,17,88574,1
285715,12,83795,1
285716,6,88575,1
285717,0,88576,1
285718,4,88577,1
285719,13,88578,1
285720,5,88579,5
285721,4,88580,3
285722,15,88581,1
285723,5,88582,1
285724,4,88583,2
285725,4,88584,1
285726,4,88585,1
285727,4,44493,1
285728,12,88586,1
285729,12,84916,1
285730,5,88587,2
285731,5,88588,4
285732,4,88589,2
285733,17,88590,1
285734,9,42066,1
285734,15,42066,1
285735,7,88591,1
285736,4,88592,2
285737,4,88593,3
285738,12,88594,1
285739,17,88595,1
285740,7,88596,1
285741,17,18607,1
285742,1,88597,1
285743,12,54065,1
285744,12,88598,1
285745,5,88599,1
285746,7,69591,1
285747,4,9996,1
285748,4,69300,1
285749,4,88600,2
285750,17,88601,1
285751,4,58945,2
285752,6,88602,1
285753,15,52362,1
285754,7,88603,1
285755,15,13326,1
285756,5,88604,1
285757,5,70024,1
285758,7,88605,1
285759,4,88606,1
285760,7,88607,1
285761,12,88608,1
285762,12,88609,1
285763,4,88610,1
285764,15,88611,1
285765,4,88612,1
285765,12,88612,1
285766,17,10638,1
285767,5,88613,3
285768,7,19825,1
